order_id,customer_id,product_id,quantity,unit_price,currency,country,order_status,payment_method,order_timestamp
O002388,C01395,P0245,2,389.85,INR,UK,PENDING,Debit Card,2026-03-30 06:00:25
O002389,C00086,P0477,1,15.53,INR,USA,COMPLETED,PayPal,2026-03-18 22:38:25
O002390,C00100,P0258,4,148.34,INR,India,COMPLETED,UPI,2026-04-01 21:37:25
O002391,C01070,P0053,4,388.83,INR,UK,CANCELLED,UPI,2026-04-06 10:15:25
O002392,C01071,P0321,1,86.14,INR,USA,CANCELLED,Net Banking,2026-05-05 22:10:25
O002393,C01238,P0091,1,20.05,INR,India,CANCELLED,Debit Card,2026-03-02 12:08:25
O002394,C00171,P0427,2,377.03,USD,Germany,COMPLETED,PayPal,2026-04-19 23:05:25
O002395,C00539,P0327,5,459.02,INR,Germany,CANCELLED,Debit Card,2026-04-11 21:03:25
O002396,C00719,P0014,1,327.19,USD,UK,COMPLETED,UPI,2026-02-12 09:38:25
O002397,C00925,P0151,3,169.63,USD,India,COMPLETED,PayPal,2026-02-10 15:59:25
O002398,C00827,P0419,5,395.3,INR,UK,CANCELLED,Credit Card,2026-04-09 08:06:25
O002399,C00564,P0411,3,21.95,INR,Germany,COMPLETED,PayPal,2026-03-10 18:49:25
O002400,C00749,P0359,4,191.0,USD,Germany,CANCELLED,UPI,2026-03-27 10:15:25
O002401,C00205,P0285,2,87.49,USD,India,PENDING,Net Banking,2026-04-14 23:52:25
O002402,C00306,P0494,5,468.99,USD,Germany,CANCELLED,UPI,2026-05-04 00:00:25
O002403,C01025,P0231,2,246.27,EUR,Canada,PENDING,Debit Card,2026-05-03 02:22:25
O002404,C00843,P0495,1,384.66,USD,UK,PENDING,Debit Card,2026-05-02 01:15:25
O002405,C00695,P0470,3,83.23,INR,India,PENDING,Credit Card,2026-02-26 20:15:25
O002406,C00381,P0227,2,48.39,GBP,Canada,PENDING,Net Banking,2026-05-01 18:22:25
O002407,C01413,P0125,3,317.71,USD,Canada,COMPLETED,Credit Card,2026-02-15 19:35:25
O002408,C00294,P0374,1,426.96,INR,India,CANCELLED,Debit Card,2026-04-13 23:51:25
O002409,C00631,P0208,3,256.01,GBP,UK,CANCELLED,Credit Card,2026-03-31 03:25:25
O002410,C00059,P0015,1,219.64,EUR,Germany,PENDING,Credit Card,2026-03-03 17:28:25
O002411,C00475,P0474,3,271.8,EUR,Canada,PENDING,Credit Card,2026-04-26 09:59:25
O002412,C00993,P0403,4,428.08,USD,India,CANCELLED,Net Banking,2026-05-01 06:14:25
O002413,C00138,P0041,1,282.35,INR,Germany,COMPLETED,Net Banking,2026-03-03 07:03:25
O002414,C00592,P0141,4,26.75,INR,India,CANCELLED,Net Banking,2026-05-07 17:32:25
O002415,C00920,P0274,4,424.59,GBP,USA,PENDING,Debit Card,2026-03-12 21:00:25
O002416,C00323,P0240,4,363.54,INR,India,COMPLETED,UPI,2026-04-05 23:40:25
O002417,C00376,P0230,4,71.89,EUR,Germany,PENDING,UPI,2026-03-15 23:01:25
O002418,C00510,P0336,4,239.35,INR,Canada,COMPLETED,Net Banking,2026-05-06 09:37:25
O002419,C00276,P0224,3,431.87,USD,Canada,PENDING,Debit Card,2026-03-24 22:36:25
O002420,C00311,P0304,2,194.19,EUR,UK,PENDING,Net Banking,2026-03-29 22:44:25
O002421,C00335,P0390,4,137.15,INR,Canada,CANCELLED,PayPal,2026-03-12 13:27:25
O002422,C01462,P0454,1,116.65,GBP,Germany,CANCELLED,Credit Card,2026-02-21 04:00:25
O002423,C00268,P0193,4,410.89,INR,Germany,COMPLETED,Credit Card,2026-04-07 05:13:25
O002424,C00207,P0373,3,286.87,GBP,India,COMPLETED,Debit Card,2026-03-21 04:37:25
O002425,C00191,P0390,4,146.17,USD,USA,COMPLETED,Credit Card,2026-02-26 23:55:25
O002426,C00017,P0344,2,279.73,USD,UK,COMPLETED,Net Banking,2026-05-01 20:18:25
O002427,C01065,P0298,5,59.58,USD,UK,CANCELLED,Net Banking,2026-02-17 07:48:25
O002428,C01424,P0426,4,15.47,EUR,Canada,CANCELLED,Credit Card,2026-02-24 09:12:25
O002429,C00840,P0317,2,219.02,GBP,India,COMPLETED,Net Banking,2026-02-27 02:27:25
O002430,C01027,P0083,1,348.49,GBP,India,PENDING,UPI,2026-03-01 06:02:25
O002431,C00063,P0150,1,450.12,INR,Canada,CANCELLED,Debit Card,2026-04-14 10:58:25
O002432,C00510,P0281,4,481.49,GBP,Canada,COMPLETED,PayPal,2026-04-01 02:17:25
O002433,C00936,P0295,1,78.22,EUR,Canada,PENDING,Net Banking,2026-03-25 22:30:25
O002434,C00219,P0016,1,116.86,USD,Germany,PENDING,Net Banking,2026-02-18 16:35:25
O002435,C00674,P0299,5,317.08,GBP,Germany,CANCELLED,Credit Card,2026-04-25 14:46:25
O002436,C00976,P0286,2,138.47,GBP,India,COMPLETED,UPI,2026-03-23 19:55:25
O002437,C00170,P0372,2,339.4,USD,Canada,COMPLETED,UPI,2026-05-05 12:08:25
O002438,C00476,P0077,2,67.2,EUR,Germany,CANCELLED,Credit Card,2026-04-14 19:59:25
O002439,C00840,P0463,4,218.77,GBP,Canada,CANCELLED,Debit Card,2026-05-10 23:02:25
O002440,C00797,P0500,5,435.19,INR,UK,COMPLETED,UPI,2026-04-30 20:07:25
O002441,C00489,P0387,1,225.89,INR,Germany,PENDING,Net Banking,2026-04-05 12:23:25
O002442,C00067,P0495,5,112.94,EUR,Germany,PENDING,Debit Card,2026-03-23 00:28:25
O002443,C00085,P0310,1,455.07,EUR,UK,COMPLETED,UPI,2026-04-15 08:22:25
O002444,C01276,P0433,2,239.32,INR,USA,COMPLETED,Net Banking,2026-02-10 08:25:25
O002445,C00771,P0057,1,38.26,USD,UK,CANCELLED,Net Banking,2026-03-23 21:20:25
O002446,C00119,P0465,4,376.09,INR,Canada,COMPLETED,UPI,2026-03-11 12:25:25
O002447,C00677,P0088,3,44.97,USD,USA,COMPLETED,UPI,2026-03-30 01:49:25
O002448,C00477,P0419,2,108.01,USD,USA,COMPLETED,UPI,2026-05-02 08:22:25
O002449,C00863,P0105,1,57.3,USD,USA,PENDING,Credit Card,2026-03-01 00:13:25
O002450,C00140,P0464,2,197.44,GBP,India,CANCELLED,Credit Card,2026-04-01 21:09:25
O002451,C00491,P0188,2,66.99,INR,Canada,COMPLETED,PayPal,2026-05-09 23:13:25
O002452,C00248,P0200,3,111.21,EUR,UK,PENDING,Debit Card,2026-03-21 00:03:25
O002453,C01362,P0447,4,192.64,GBP,UK,COMPLETED,PayPal,2026-02-16 09:19:25
O002454,C00625,P0395,1,83.76,EUR,USA,COMPLETED,Net Banking,2026-02-17 13:17:25
O002455,C01358,P0438,5,410.02,USD,UK,PENDING,UPI,2026-03-31 22:53:25
O002456,C01319,P0326,2,105.07,USD,Germany,PENDING,UPI,2026-05-06 23:27:25
O002457,C00004,P0356,1,217.82,INR,UK,CANCELLED,Debit Card,2026-04-12 19:41:25
O002458,C00550,P0041,1,373.36,GBP,Germany,PENDING,Credit Card,2026-02-20 05:43:25
O002459,C01245,P0187,3,336.89,EUR,USA,PENDING,Debit Card,2026-02-21 01:21:25
O002460,C01411,P0276,2,370.71,INR,USA,PENDING,Debit Card,2026-04-21 04:49:25
O002461,C00385,P0138,2,14.24,GBP,India,CANCELLED,Credit Card,2026-03-02 17:25:25
O002462,C01035,P0103,4,464.82,INR,UK,PENDING,Debit Card,2026-03-27 13:11:25
O002463,C01076,P0407,2,464.31,USD,Canada,COMPLETED,Credit Card,2026-04-13 10:55:25
O002464,C00792,P0006,4,255.67,USD,UK,CANCELLED,UPI,2026-03-29 23:43:25
O002465,C01035,P0114,5,376.53,GBP,India,CANCELLED,PayPal,2026-04-24 05:52:25
O002466,C00608,P0336,3,277.71,USD,Germany,COMPLETED,PayPal,2026-04-16 12:41:25
O002467,C01426,P0202,1,342.96,USD,Germany,CANCELLED,Debit Card,2026-04-18 14:32:25
O002468,C00146,P0237,3,162.51,EUR,Germany,CANCELLED,Debit Card,2026-02-19 00:07:25
O002469,C01442,P0200,3,258.75,GBP,Germany,COMPLETED,Net Banking,2026-03-31 06:46:25
O002470,C00408,P0496,2,400.55,EUR,Canada,COMPLETED,Credit Card,2026-03-27 00:48:25
O002471,C00631,P0237,3,382.8,EUR,India,PENDING,UPI,2026-04-04 12:49:25
O002472,C01468,P0389,5,256.23,INR,UK,CANCELLED,Net Banking,2026-04-09 15:59:25
O002473,C00243,P0003,1,171.16,EUR,India,COMPLETED,Net Banking,2026-02-28 01:55:25
O002474,C00858,P0080,3,352.23,INR,UK,COMPLETED,PayPal,2026-02-24 08:15:25
O002475,C01257,P0055,3,304.77,INR,USA,PENDING,UPI,2026-02-10 01:18:25
O002476,C00914,P0221,4,158.04,EUR,Germany,CANCELLED,Debit Card,2026-05-05 02:14:25
O002477,C00321,P0253,4,16.9,USD,Canada,CANCELLED,Net Banking,2026-05-01 14:05:25
O002478,C00610,P0426,3,393.71,USD,Germany,CANCELLED,Credit Card,2026-02-19 00:32:25
O002479,C00004,P0269,1,40.64,GBP,India,PENDING,Debit Card,2026-03-28 18:38:25
O002480,C01414,P0351,5,283.14,USD,USA,CANCELLED,Net Banking,2026-04-02 18:55:25
O002481,C00705,P0292,3,489.68,GBP,Canada,COMPLETED,Credit Card,2026-04-18 13:55:25
O002482,C00043,P0117,4,395.4,GBP,USA,COMPLETED,Credit Card,2026-04-04 11:44:25
O002483,C00072,P0046,1,92.61,GBP,Germany,COMPLETED,Net Banking,2026-03-15 19:23:25
O002484,C01337,P0160,4,190.25,INR,Canada,COMPLETED,PayPal,2026-04-18 06:22:25
O002485,C00983,P0161,2,325.04,EUR,USA,PENDING,Credit Card,2026-02-26 15:03:25
O002486,C00845,P0140,3,454.53,INR,India,PENDING,Credit Card,2026-05-02 21:23:25
O002487,C00936,P0292,4,203.08,EUR,USA,PENDING,Net Banking,2026-04-19 13:58:25
O002488,C00078,P0435,5,467.28,INR,India,CANCELLED,Credit Card,2026-04-16 16:46:25
O002489,C01122,P0190,2,202.8,USD,Germany,CANCELLED,Credit Card,2026-05-09 15:29:25
O002490,C00733,P0441,5,58.59,EUR,India,COMPLETED,Credit Card,2026-04-25 21:39:25
O002491,C01417,P0429,2,274.33,GBP,India,CANCELLED,Credit Card,2026-03-03 23:09:25
O002492,C00960,P0439,1,32.14,GBP,Canada,CANCELLED,PayPal,2026-03-05 10:37:25
O002493,C00671,P0236,4,460.07,USD,USA,CANCELLED,UPI,2026-04-30 20:52:25
O002494,C01169,P0220,4,412.3,EUR,India,COMPLETED,Credit Card,2026-02-28 20:22:25
O002495,C01157,P0170,5,112.99,USD,UK,PENDING,UPI,2026-05-07 23:46:25
O002496,C00801,P0302,2,221.97,EUR,India,PENDING,UPI,2026-03-16 05:28:25
O002497,C01348,P0330,2,378.49,INR,Germany,PENDING,UPI,2026-03-27 08:43:25
O002498,C01419,P0231,3,215.25,USD,India,CANCELLED,PayPal,2026-04-14 04:43:25
O002499,C00280,P0359,1,440.38,EUR,USA,PENDING,Net Banking,2026-02-25 06:06:25
O002500,C00592,P0434,5,270.33,USD,India,CANCELLED,Net Banking,2026-03-25 21:34:25
O002501,C00762,P0224,2,61.09,EUR,Germany,COMPLETED,Net Banking,2026-04-17 18:57:25
O002502,C01061,P0018,3,253.55,USD,Germany,CANCELLED,UPI,2026-04-26 19:06:25
O002503,C01228,P0205,5,458.08,INR,Germany,COMPLETED,Debit Card,2026-03-01 01:50:25
O002504,C01358,P0210,1,472.44,INR,UK,COMPLETED,Credit Card,2026-03-27 19:05:25
O002505,C00764,P0053,2,271.71,EUR,USA,PENDING,Debit Card,2026-04-15 20:00:25
O002506,C01117,P0253,4,264.84,EUR,UK,PENDING,Net Banking,2026-02-10 00:15:25
O002507,C00943,P0226,4,68.26,EUR,Germany,CANCELLED,Net Banking,2026-05-05 03:48:25
O002508,C00591,P0058,5,164.47,USD,USA,CANCELLED,PayPal,2026-02-18 10:01:25
O002509,C00706,P0137,2,92.33,GBP,Germany,PENDING,PayPal,2026-04-01 23:56:25
O002510,C01228,P0093,2,363.74,INR,USA,PENDING,UPI,2026-03-21 23:15:25
O002511,C00123,P0134,2,367.47,INR,USA,PENDING,UPI,2026-04-22 19:14:25
O002512,C01347,P0378,2,14.4,EUR,UK,PENDING,Credit Card,2026-02-16 10:26:25
O002513,C01310,P0314,2,448.77,GBP,India,COMPLETED,Credit Card,2026-03-10 15:16:25
O002514,C00954,P0477,2,292.83,GBP,Canada,CANCELLED,PayPal,2026-02-16 16:45:25
O002515,C01192,P0274,2,344.19,INR,USA,PENDING,Debit Card,2026-02-15 02:38:25
O002516,C01038,P0384,4,353.44,EUR,Germany,PENDING,Net Banking,2026-05-02 09:47:25
O002517,C01164,P0286,4,422.01,USD,USA,PENDING,Credit Card,2026-03-23 12:08:25
O002518,C01403,P0065,4,115.87,INR,Canada,CANCELLED,Credit Card,2026-03-21 11:01:25
O002519,C00536,P0314,3,164.67,INR,Germany,COMPLETED,Credit Card,2026-04-22 05:56:25
O002520,C00005,P0163,2,156.37,GBP,Germany,PENDING,Credit Card,2026-03-25 04:22:25
O002521,C00416,P0457,2,292.36,INR,India,CANCELLED,UPI,2026-02-19 22:12:25
O002522,C00169,P0134,1,294.87,INR,India,PENDING,UPI,2026-04-08 21:29:25
O002523,C00096,P0267,1,118.34,USD,Germany,PENDING,Credit Card,2026-03-24 16:22:25
O002524,C01496,P0305,1,499.8,GBP,UK,PENDING,PayPal,2026-05-04 11:40:25
O002525,C01409,P0067,3,129.22,EUR,USA,CANCELLED,Credit Card,2026-02-25 05:47:25
O002526,C01002,P0257,1,261.11,GBP,Germany,PENDING,Net Banking,2026-04-09 07:52:25
O002527,C00071,P0117,2,459.1,EUR,UK,COMPLETED,Credit Card,2026-03-26 14:30:25
O002528,C00630,P0265,3,358.66,INR,Canada,COMPLETED,Debit Card,2026-04-27 23:59:25
O002529,C00556,P0130,2,16.84,USD,UK,CANCELLED,PayPal,2026-03-06 08:42:25
O002530,C00797,P0414,1,50.45,INR,India,PENDING,Net Banking,2026-04-29 00:23:25
O002531,C00057,P0344,1,441.12,EUR,USA,CANCELLED,PayPal,2026-02-21 02:39:25
O002532,C01392,P0200,5,241.91,GBP,UK,COMPLETED,Credit Card,2026-04-19 21:22:25
O002533,C01029,P0113,1,311.79,GBP,Germany,COMPLETED,PayPal,2026-05-04 21:54:25
O002534,C00987,P0422,3,445.51,USD,India,PENDING,PayPal,2026-03-18 12:27:25
O002535,C01234,P0078,4,127.92,GBP,India,PENDING,Net Banking,2026-04-25 11:22:25
O002536,C00207,P0437,1,247.22,INR,Canada,PENDING,Net Banking,2026-04-10 15:38:25
O002537,C01369,P0053,2,15.34,INR,Germany,PENDING,Credit Card,2026-04-18 15:14:25
O002538,C00958,P0286,1,440.2,INR,UK,CANCELLED,Debit Card,2026-03-25 09:09:25
O002539,C00150,P0376,1,361.77,USD,India,CANCELLED,Net Banking,2026-03-29 01:12:25
O002540,C00030,P0158,3,335.44,EUR,UK,COMPLETED,Credit Card,2026-04-12 04:14:25
O002541,C01400,P0100,3,427.93,INR,USA,CANCELLED,UPI,2026-02-13 23:16:25
O002542,C00558,P0133,1,213.08,INR,India,PENDING,Credit Card,2026-05-01 02:56:25
O002543,C00537,P0344,4,304.38,INR,Germany,CANCELLED,Credit Card,2026-04-21 15:02:25
O002544,C01386,P0037,1,99.24,INR,UK,CANCELLED,Credit Card,2026-05-09 06:42:25
O002545,C00802,P0357,1,437.16,USD,India,PENDING,Debit Card,2026-04-07 05:51:25
O002546,C00175,P0272,2,398.27,INR,UK,CANCELLED,Net Banking,2026-05-07 13:49:25
O002547,C00738,P0099,3,195.18,GBP,Germany,COMPLETED,Net Banking,2026-03-09 23:45:25
O002548,C00840,P0058,2,111.34,GBP,India,CANCELLED,UPI,2026-03-06 11:44:25
O002549,C01122,P0372,3,12.15,EUR,Germany,COMPLETED,UPI,2026-04-27 01:06:25
O002550,C01473,P0387,1,261.31,USD,Canada,CANCELLED,UPI,2026-05-09 15:22:25
O002551,C01040,P0492,2,113.68,INR,Germany,CANCELLED,UPI,2026-03-03 09:00:25
O002552,C00045,P0278,2,72.43,USD,Canada,COMPLETED,Debit Card,2026-02-20 18:36:25
O002553,C00879,P0446,5,66.03,GBP,Germany,CANCELLED,Debit Card,2026-04-25 11:45:25
O002554,C01317,P0178,2,78.33,INR,USA,COMPLETED,Debit Card,2026-04-21 02:51:25
O002555,C00929,P0342,2,74.87,GBP,Germany,CANCELLED,UPI,2026-03-08 22:55:25
O002556,C00991,P0104,4,26.11,EUR,UK,CANCELLED,UPI,2026-02-27 19:55:25
O002557,C00951,P0492,3,347.18,EUR,India,PENDING,Credit Card,2026-03-23 17:00:25
O002558,C00676,P0092,3,192.67,USD,UK,COMPLETED,UPI,2026-04-16 14:52:25
O002559,C00962,P0154,4,161.2,INR,Canada,COMPLETED,Credit Card,2026-03-04 07:55:25
O002560,C00798,P0132,2,184.62,GBP,USA,CANCELLED,Debit Card,2026-03-05 06:30:25
O002561,C00117,P0374,2,83.29,USD,India,PENDING,Debit Card,2026-04-10 20:27:25
O002562,C01294,P0023,2,481.62,GBP,UK,CANCELLED,Credit Card,2026-03-19 10:19:25
O002563,C00570,P0380,2,386.37,EUR,USA,CANCELLED,Debit Card,2026-04-25 17:59:25
O002564,C00961,P0484,3,109.02,EUR,USA,CANCELLED,Debit Card,2026-05-09 23:36:25
O002565,C00606,P0456,5,458.57,INR,India,COMPLETED,Net Banking,2026-02-18 16:14:25
O002566,C00821,P0160,3,225.91,USD,UK,COMPLETED,Net Banking,2026-03-24 14:51:25
O002567,C00952,P0090,5,361.89,GBP,Germany,CANCELLED,Debit Card,2026-03-28 22:42:25
O002568,C00200,P0465,2,139.61,GBP,India,COMPLETED,Credit Card,2026-02-19 01:18:25
O002569,C01435,P0187,1,399.38,EUR,UK,CANCELLED,Net Banking,2026-03-27 14:35:25
O002570,C00027,P0485,2,179.18,INR,USA,CANCELLED,UPI,2026-04-25 20:58:25
O002571,C00528,P0030,5,181.99,INR,UK,PENDING,Debit Card,2026-03-10 01:14:25
O002572,C00499,P0426,2,206.4,INR,Canada,COMPLETED,Credit Card,2026-04-22 09:15:25
O002573,C00840,P0126,1,345.95,EUR,UK,PENDING,Credit Card,2026-03-15 15:13:25
O002574,C00845,P0410,2,405.76,EUR,Germany,COMPLETED,UPI,2026-03-26 20:48:25
O002575,C00893,P0256,3,484.51,GBP,Germany,COMPLETED,UPI,2026-04-20 01:14:25
O002576,C00058,P0059,5,210.91,INR,Canada,CANCELLED,UPI,2026-03-25 19:45:25
O002577,C00247,P0383,2,15.1,EUR,USA,PENDING,UPI,2026-03-06 11:22:25
O002578,C00031,P0412,1,30.73,USD,Canada,COMPLETED,Credit Card,2026-05-11 09:11:25
O002579,C01249,P0056,1,128.61,EUR,Canada,PENDING,UPI,2026-02-12 22:45:25
O002580,C00128,P0045,1,122.83,USD,Canada,CANCELLED,Credit Card,2026-03-12 12:42:25
O002581,C00629,P0147,1,392.02,EUR,India,CANCELLED,Net Banking,2026-04-22 02:42:25
O002582,C01381,P0057,4,167.45,EUR,Canada,CANCELLED,Credit Card,2026-04-09 14:37:25
O002583,C01023,P0284,1,161.74,INR,Germany,PENDING,Net Banking,2026-04-29 15:53:25
O002584,C00222,P0486,3,420.67,EUR,USA,PENDING,PayPal,2026-04-16 07:38:25
O002585,C01026,P0253,5,195.96,USD,Canada,PENDING,Net Banking,2026-03-16 14:41:25
O002586,C01468,P0309,3,361.19,USD,UK,CANCELLED,Debit Card,2026-03-05 01:12:25
O002587,C00210,P0478,4,48.02,EUR,Canada,CANCELLED,PayPal,2026-04-07 21:58:25
O002588,C00657,P0363,5,443.9,EUR,USA,PENDING,PayPal,2026-03-11 13:07:25
O002589,C01274,P0036,5,370.85,EUR,UK,COMPLETED,Credit Card,2026-05-08 17:24:25
O002590,C00378,P0273,5,463.07,USD,UK,CANCELLED,UPI,2026-03-15 11:22:25
O002591,C01430,P0451,1,137.56,INR,India,COMPLETED,Debit Card,2026-03-31 03:37:25
O002592,C00372,P0353,2,33.86,GBP,Canada,CANCELLED,PayPal,2026-03-24 23:04:25
O002593,C01236,P0254,1,441.18,GBP,Germany,COMPLETED,Debit Card,2026-03-04 17:33:25
O002594,C01254,P0286,1,267.35,USD,UK,PENDING,Debit Card,2026-02-13 01:50:25
O002595,C00088,P0407,5,299.48,USD,Germany,COMPLETED,Debit Card,2026-04-21 16:26:25
O002596,C00383,P0140,1,43.33,INR,USA,PENDING,UPI,2026-02-17 14:16:25
O002597,C01092,P0098,1,445.1,USD,UK,PENDING,Net Banking,2026-04-01 01:13:25
O002598,C00315,P0108,2,201.65,GBP,Germany,COMPLETED,UPI,2026-05-08 09:07:25
O002599,C01372,P0232,4,435.65,USD,India,PENDING,Credit Card,2026-02-26 17:34:25
O002600,C00877,P0099,4,194.1,GBP,Canada,CANCELLED,PayPal,2026-04-15 10:12:25
O002601,C00310,P0428,2,173.8,INR,India,CANCELLED,Credit Card,2026-03-18 06:02:25
O002602,C00486,P0035,3,302.61,USD,UK,COMPLETED,Credit Card,2026-02-23 06:14:25
O002603,C01471,P0165,3,354.87,GBP,Canada,PENDING,UPI,2026-05-02 08:59:25
O002604,C01404,P0491,1,255.65,INR,Germany,PENDING,Debit Card,2026-02-21 18:11:25
O002605,C00882,P0106,5,95.1,USD,UK,CANCELLED,Net Banking,2026-04-20 20:17:25
O002606,C00591,P0299,2,308.54,USD,Germany,COMPLETED,Debit Card,2026-03-02 18:25:25
O002607,C00655,P0044,3,237.91,INR,USA,CANCELLED,Net Banking,2026-02-17 08:01:25
O002608,C00069,P0003,5,70.06,USD,India,CANCELLED,PayPal,2026-04-09 20:42:25
O002609,C00133,P0370,1,266.71,INR,UK,CANCELLED,Net Banking,2026-03-05 23:47:25
O002610,C00875,P0316,5,37.27,INR,India,COMPLETED,UPI,2026-03-14 06:18:25
O002611,C01192,P0052,5,189.69,EUR,UK,PENDING,Credit Card,2026-04-27 07:31:25
O002612,C01430,P0157,3,324.4,INR,UK,PENDING,Credit Card,2026-03-04 15:14:25
O002613,C00407,P0474,2,195.05,INR,Germany,COMPLETED,UPI,2026-05-05 05:52:25
O002614,C00317,P0371,1,455.34,GBP,USA,CANCELLED,Debit Card,2026-03-23 05:33:25
O002615,C01116,P0322,3,99.03,EUR,India,PENDING,Credit Card,2026-05-07 07:00:25
O002616,C00367,P0492,1,475.76,USD,Germany,CANCELLED,UPI,2026-02-18 02:48:25
O002617,C00479,P0411,5,271.4,GBP,India,PENDING,PayPal,2026-02-18 02:36:25
O002618,C00831,P0238,1,405.43,USD,UK,COMPLETED,UPI,2026-02-19 03:06:25
O002619,C01346,P0150,3,313.54,EUR,Germany,PENDING,Debit Card,2026-03-22 22:27:25
O002620,C00836,P0165,2,414.98,EUR,UK,CANCELLED,Net Banking,2026-02-28 07:47:25
O002621,C00676,P0291,3,363.81,USD,Germany,PENDING,Credit Card,2026-03-18 20:04:25
O002622,C01084,P0340,4,287.35,GBP,USA,PENDING,PayPal,2026-03-24 12:20:25
O002623,C00651,P0483,5,55.03,EUR,Germany,PENDING,Credit Card,2026-03-20 01:02:25
O002624,C00297,P0415,4,396.55,EUR,India,COMPLETED,PayPal,2026-04-23 10:14:25
O002625,C01002,P0378,4,146.8,EUR,India,CANCELLED,UPI,2026-03-31 05:50:25
O002626,C00409,P0008,3,50.44,USD,UK,CANCELLED,PayPal,2026-03-05 01:54:25
O002627,C01173,P0498,3,168.47,EUR,Canada,PENDING,PayPal,2026-03-14 10:54:25
O002628,C01258,P0175,1,383.07,EUR,India,PENDING,Net Banking,2026-04-04 04:43:25
O002629,C00814,P0071,4,173.77,INR,USA,COMPLETED,PayPal,2026-02-17 19:09:25
O002630,C00230,P0188,2,497.61,GBP,UK,CANCELLED,Net Banking,2026-02-18 08:59:25
O002631,C01427,P0190,5,60.45,USD,Canada,COMPLETED,Net Banking,2026-03-08 21:43:25
O002632,C00356,P0018,3,284.65,EUR,Germany,PENDING,PayPal,2026-03-14 10:19:25
O002633,C00351,P0369,3,145.58,EUR,Germany,COMPLETED,PayPal,2026-04-22 19:41:25
O002634,C01235,P0333,1,435.39,INR,UK,PENDING,Net Banking,2026-03-10 13:17:25
O002635,C01451,P0120,5,122.34,GBP,Germany,COMPLETED,UPI,2026-04-13 04:53:25
O002636,C01222,P0194,4,285.48,EUR,Germany,COMPLETED,Debit Card,2026-03-22 12:41:25
O002637,C00622,P0145,3,464.49,EUR,India,COMPLETED,Net Banking,2026-04-27 02:30:25
O002638,C01290,P0194,5,486.56,USD,India,COMPLETED,Net Banking,2026-04-02 07:08:25
O002639,C00306,P0162,4,47.38,GBP,USA,CANCELLED,Net Banking,2026-03-27 14:19:25
O002640,C01208,P0115,1,210.35,USD,Canada,COMPLETED,UPI,2026-04-14 05:31:25
O002641,C00510,P0141,4,368.4,EUR,USA,CANCELLED,UPI,2026-03-04 02:17:25
O002642,C01311,P0402,5,318.85,USD,UK,PENDING,Credit Card,2026-03-09 16:41:25
O002643,C00184,P0406,5,66.46,EUR,India,COMPLETED,Debit Card,2026-03-27 23:53:25
O002644,C00622,P0331,4,121.0,EUR,USA,CANCELLED,UPI,2026-03-13 00:08:25
O002645,C00320,P0135,5,306.59,GBP,Canada,CANCELLED,Credit Card,2026-03-31 22:32:25
O002646,C01474,P0059,3,172.21,GBP,Germany,PENDING,PayPal,2026-03-05 18:43:25
O002647,C00930,P0365,1,121.14,EUR,India,COMPLETED,Net Banking,2026-02-20 12:19:25
O002648,C00317,P0043,4,294.18,USD,Canada,COMPLETED,Credit Card,2026-02-27 05:59:25
O002649,C00824,P0495,2,84.16,EUR,Canada,PENDING,Debit Card,2026-03-02 22:41:25
O002650,C00459,P0044,4,76.62,USD,UK,PENDING,Debit Card,2026-04-08 01:17:25
O002651,C01327,P0118,1,245.75,USD,USA,COMPLETED,Debit Card,2026-02-22 05:05:25
O002652,C01130,P0205,3,200.06,GBP,UK,CANCELLED,Debit Card,2026-03-24 22:31:25
O002653,C00978,P0055,5,242.27,EUR,India,PENDING,Debit Card,2026-04-09 19:15:25
O002654,C00330,P0033,4,102.76,GBP,India,PENDING,Credit Card,2026-04-10 10:11:25
O002655,C00766,P0319,1,382.92,EUR,USA,CANCELLED,PayPal,2026-03-11 08:33:25
O002656,C01140,P0185,2,333.75,EUR,Germany,COMPLETED,UPI,2026-03-19 05:45:25
O002657,C00433,P0082,1,81.68,EUR,Germany,CANCELLED,PayPal,2026-05-10 08:23:25
O002658,C00319,P0295,4,147.97,GBP,Canada,PENDING,Net Banking,2026-02-23 01:45:25
O002659,C01178,P0254,5,120.41,GBP,India,COMPLETED,Debit Card,2026-02-28 23:12:25
O002660,C00678,P0064,5,497.86,USD,Germany,COMPLETED,UPI,2026-02-24 02:59:25
O002661,C00005,P0354,4,17.96,INR,Canada,PENDING,PayPal,2026-04-03 21:01:25
O002662,C00076,P0286,1,377.06,GBP,Germany,COMPLETED,Debit Card,2026-04-18 04:40:25
O002663,C00563,P0056,1,303.79,EUR,Germany,PENDING,Net Banking,2026-05-11 00:28:25
O002664,C01388,P0163,3,275.81,INR,Canada,COMPLETED,Net Banking,2026-03-10 16:56:25
O002665,C00593,P0210,1,187.76,EUR,India,CANCELLED,Debit Card,2026-03-09 03:07:25
O002666,C01361,P0361,1,133.5,INR,UK,CANCELLED,UPI,2026-02-15 13:32:25
O002667,C00216,P0097,5,474.91,INR,UK,CANCELLED,PayPal,2026-04-13 04:35:25
O002668,C00919,P0428,1,325.02,GBP,USA,CANCELLED,Net Banking,2026-03-09 10:14:25
O002669,C00400,P0181,3,337.36,INR,India,COMPLETED,Debit Card,2026-02-21 17:28:25
